area_code,area,region,cluster,cluster_name,pc1,pc2,cereal_yield_t_ha,n_kg_per_ha,cereal_kg_per_cap,cereal_import_dep_pct,pou_pct,obesity_pct,agrifood_t_per_cap,urban_share,log_gdp_cap,forest_share,cropland_share,unaffordable_pct
18,Bhutan,Asia,1,low diet unaffordable · high urban share,-0.009326995148843149,-0.37391277516771576,3.5523000000000002,5.62,92.69265366558689,74.2,,13.1,5.512406009778926,0.4945257503246901,9.589461504744746,0.7035186156266386,0.029889879391714735,4.1
19,Bolivia (Plurinational State of),Americas,1,low diet unaffordable · high urban share,0.3467050171601755,-0.9393520298970773,2.209,3.96,301.0583160098652,11.0,19.5,29.7,9.393527289216026,0.7030149480618191,9.335121088873489,0.5019493289370403,0.05799299315520174,9.5
20,Botswana,Africa,1,low diet unaffordable · high urban share,-0.5272125582054903,0.2064442496079689,0.9004,67.1,21.638537184978695,82.7,18.2,19.8,6.746048211385655,0.750760271448738,9.801953041711831,0.2775607432110529,0.004614190178744729,59.0
21,Brazil,Americas,3,high cereal per head · high agrifood co2e per head,2.276998509531105,-1.1079957972889025,5.0026,98.94,655.5746887503814,-30.9,2.7,30.1,9.755391181774312,0.9099814223749515,9.885934393288538,0.5854684056500609,0.07624890226772943,21.4
23,Belize,Americas,1,low diet unaffordable · high urban share,1.5457448205213942,-1.19393424346678,3.698,69.68,349.46244293551234,13.2,4.4,43.4,13.493744922234168,0.4816002992289101,9.44311737225863,0.5798246383165278,0.05962297238053485,17.7
25,Solomon Islands,Oceania,0,high diet unaffordable · low log gdp per head,-2.4816136476756574,0.009000371318444169,1.8662999999999998,0.1,3.364278233101155,100.0,27.0,21.8,0.9618964881469491,0.22511407498553462,7.763446388727362,0.8984137191854233,0.03725259021078957,
26,Brunei Darussalam,Asia,1,low diet unaffordable · high urban share,1.2874292927156514,0.5750046189337032,2.4175,20.42,7.80610778417232,83.5,,37.1,3.216403347648649,0.7968905668858772,11.278114108788337,0.7210626185958254,0.022580645161290325,
27,Bulgaria,Europe,3,high cereal per head · high agrifood co2e per head,2.2965091421799735,-4.710688644242206,5.1032,87.99,1486.4075573764937,-1015.6,2.6,20.3,2.1985061956622345,0.7688967337798469,10.440623991091917,0.36352247605011057,0.33428518791451733,23.1
28,Myanmar,Asia,0,high diet unaffordable · low log gdp per head,-0.9956857349273566,-0.9829828519896167,3.7791,13.6,552.8215006099715,-12.4,4.6,8.1,2.949549566058528,0.33711184078573375,8.570923513837204,0.4195846292919852,0.19205952165719278,
29,Burundi,Africa,0,high diet unaffordable · low log gdp per head,-4.1408469922383535,-0.28448123714114926,1.1634,4.83,56.204032436143315,,,5.2,0.6381837400333834,0.14490383039718857,6.957497370876951,0.10889408099688473,0.5558216510903426,91.1
32,Cameroon,Africa,0,high diet unaffordable · low log gdp per head,-1.2983928691650075,-0.14390484316920613,1.7704000000000002,6.53,132.06401312963058,34.6,4.9,16.0,2.8316051771903026,0.5890158902646583,8.50045386741194,0.40744177191089676,0.16853927355037973,55.0
33,Canada,Americas,3,high cereal per head · high agrifood co2e per head,2.743138080746406,-2.3930010718010157,4.0213,75.58,1601.8246745355027,-116.9,,26.0,7.483755238191812,0.801752711145242,10.945652938885804,0.4196623732747733,0.04350586548636317,3.0
35,Cabo Verde,Africa,0,high diet unaffordable · low log gdp per head,-1.17680221418722,0.7600072387586473,0.040299999999999996,2.39,0.009526041339208995,100.0,8.1,16.7,0.6279518159940728,0.7755397931324863,9.195125206169703,0.12516129032258064,0.18585607940446652,51.0
37,Central African Republic,Africa,0,high diet unaffordable · low log gdp per head,-3.360274413645879,-1.5910580438513804,0.7884,0.01,53.06396545287758,19.6,29.8,10.9,10.977559772386613,0.44429689214717044,7.01301578963963,0.7246041606472118,0.045422645991845645,87.5
38,Sri Lanka,Asia,0,high diet unaffordable · low log gdp per head,-1.1885960784162037,-0.10121543541158891,4.0675,54.57,213.42174739793393,26.4,4.9,11.2,0.6445310271366618,0.17906397471835944,9.529012261114708,0.3436194633042354,0.41659230520530227,36.3
39,Chad,Africa,0,high diet unaffordable · low log gdp per head,-3.5287029657052544,-0.6261017847669358,0.8269,2.86,133.4617264006923,8.9,33.6,7.4,6.1783084315057915,0.22211959600422146,7.7886260656250315,0.029695282719186786,0.04238786531130877,66.7
40,Chile,Americas,1,low diet unaffordable · high urban share,1.8467239545961998,1.480559887627373,6.6061000000000005,100.98,129.31587216467116,61.3,2.6,40.5,1.8093246522492306,0.8462021644470354,10.31503413096016,0.24482475809196252,0.025725306340570388,38.1
41,"China, mainland",Asia,1,low diet unaffordable · high urban share,1.6936732904600726,0.6694478432376653,6.4947,191.83,458.9205794884166,9.2,2.9,,1.592766569741253,0.6636028689199994,,0.24023961969321095,0.13698884025815358,12.9
44,Colombia,Americas,1,low diet unaffordable · high urban share,0.8961899657092652,0.6510780192545249,4.4222,91.61,82.10950996951709,65.3,4.1,24.9,3.2570484132306565,0.8057345331158431,9.824281994355154,0.5370900405588103,0.048823794502027944,36.6
45,Comoros,Africa,0,high diet unaffordable · low log gdp per head,-2.7927083656336475,0.07858409457021286,1.7177,2.29,23.204742980840685,78.2,16.5,16.8,0.2878838693441927,0.3318309586119996,8.155649270366002,0.17794298550569612,0.7088837781462266,48.5
46,Congo,Africa,0,high diet unaffordable · low log gdp per head,-2.4129785333060294,0.24430986436899654,0.8737,5.23,4.772044230179216,88.7,25.0,12.2,1.177788022905165,0.6921459014195729,8.729235349659273,0.6395256222547584,0.019107174231332357,78.1
48,Costa Rica,Americas,1,low diet unaffordable · high urban share,1.503634343570135,1.2778575743700726,3.807,194.91,14.085188629040276,92.5,2.6,32.7,2.0217158862212994,0.844553218282582,10.202591644652882,0.5906091772151899,0.10766368670886077,47.5
49,Cuba,Americas,1,low diet unaffordable · high urban share,-0.04755531759579562,0.5099228565016383,1.9456,1.45,28.047849397387907,76.6,3.5,23.0,1.1857465713714541,0.8141609902490787,,0.34876589595375723,0.343121387283237,
50,Cyprus,Asia,1,low diet unaffordable · high urban share,0.865929453799932,0.9745650530044606,1.4395,64.81,21.269515461443206,98.5,3.0,21.6,1.20901242847456,0.6122226459601172,10.87115557527003,0.1860064935064935,0.13343246753246754,1.7
52,Azerbaijan,Asia,1,low diet unaffordable · high urban share,0.7040588313581443,0.2717010905586836,3.427,16.48,319.76550554405003,34.1,3.1,27.6,1.6163442640761134,0.5826011841250736,10.002065115897121,0.1455741076830006,0.2864851784633999,0.7
53,Benin,Africa,0,high diet unaffordable · low log gdp per head,-2.1347953654142793,-0.21875755095749194,1.356,11.25,200.90853700865756,39.7,11.1,12.2,1.2082187740458992,0.47160465760115455,8.268988209506656,0.28118570415040794,0.3826356864136219,54.1
54,Denmark,Europe,3,high cereal per head · high agrifood co2e per head,1.9987071708210955,-1.21694942610511,6.0963,83.19,1254.114656978639,-7.1,,14.3,3.0668582560990534,0.8732515008167414,11.176487227771029,0.1601475,0.59575,1.3
55,Dominica,Americas,1,low diet unaffordable · high urban share,0.37171712059159145,0.3835859522029611,1.6898,4.89,2.9331621478740275,100.0,3.0,32.5,1.5731078033378438,0.8341363945321351,9.838362192575666,0.7641810918774967,0.29960053262316916,
56,Dominican Republic,Americas,1,low diet unaffordable · high urban share,1.5883323071839843,0.9100611391405399,4.4554,130.99,91.86188876590158,63.0,2.8,30.8,1.9480231112766317,0.8578572830570873,10.095346813810572,0.4669984368652489,0.27647193805886633,16.8
57,Belarus,Europe,3,high cereal per head · high agrifood co2e per head,2.060793693296358,-1.5672496560374427,3.3948,82.93,853.7238867242535,3.9,2.6,20.6,9.472056851491057,0.8362346489271584,10.27646390360756,0.44088611461453575,0.27581586000315306,0.7
58,Ecuador,Americas,1,low diet unaffordable · high urban share,0.13868764462315772,0.4161387400717653,4.0066999999999995,28.32,153.81747313194612,39.6,10.8,28.9,1.9079728664211395,0.6545674726632515,9.542230699092284,0.4968783217909486,0.09160274198743759,28.7
59,Egypt,Africa,2,high n per ha · high cereal yield,2.0295261274280905,2.267424562392008,7.360399999999999,375.22,205.95483802409333,42.8,8.4,43.9,0.7659949347527862,0.40757355408556045,9.729015110685573,4.1187402682204026e-05,0.042483299010497765,45.4
60,El Salvador,Americas,1,low diet unaffordable · high urban share,0.21537272202128444,0.5415801147205207,2.8192,33.98,141.20743877632,54.1,5.3,32.2,0.8627315034937106,0.7924948009629874,9.364691031806107,0.3301158301158301,0.42068532818532817,
63,Estonia,Europe,3,high cereal per head · high agrifood co2e per head,1.7290700896027593,-2.026629156415435,3.7329,51.14,958.1006448881552,-119.5,2.9,20.3,7.428794920406439,0.6611860238463088,10.625950787430126,0.5724713316171308,0.16592557921834777,10.2
66,Fiji,Oceania,1,low diet unaffordable · high urban share,-0.24476453903179005,0.8387056883595289,3.0653,29.3,11.888770693724268,92.6,7.2,39.0,1.135587705392552,0.6027913917552412,9.517236663351769,0.6174494081710576,0.07560137457044673,60.5
67,Finland,Europe,1,low diet unaffordable · high urban share,1.9281794762301636,-0.7374867742442227,3.6201,50.33,583.3646353859766,-1.2,,24.2,4.845714701442641,0.8641061290902585,10.935300989665748,0.7415460526315789,0.07386842105263157,2.0
68,France,Europe,3,high cereal per head · high agrifood co2e per head,1.7163138011117682,-0.6821654869359983,6.2808,94.89,804.7280683735613,-71.7,,11.2,2.1121192485923364,0.8213804722658787,10.911427224594425,0.3285202708971147,0.3320870396140643,3.6
72,Djibouti,Africa,0,high diet unaffordable · low log gdp per head,-1.4304322828157594,1.03410415874879,2.041,17.37,0.01489661356592928,100.0,14.7,11.7,0.9269073779819316,0.7110809927424999,8.835064935031076,0.002553925798101812,0.0019370146678170839,52.2
73,Georgia,Asia,1,low diet unaffordable · high urban share,1.0470258059796964,0.9286431200185571,2.816,103.88,109.92994666029357,66.1,2.7,35.7,1.4525417518933725,0.6175963253118049,10.12198030563491,0.446179306375018,0.05790473449417182,
74,Gabon,Africa,1,low diet unaffordable · high urban share,-0.557311382946703,0.16051432224268955,1.5873,11.19,18.801863918656203,90.6,23.3,22.7,2.5157790862725165,0.8368066824422045,9.848186236751038,0.9144269802460512,0.01921061823262312,39.2
75,Gambia,Africa,0,high diet unaffordable · low log gdp per head,-2.4722592479075836,0.09022102130675179,1.005,2.34,45.232399561157514,89.6,17.5,12.4,0.7991313437206363,0.6049069778564254,8.025516386489008,0.2134387351778656,0.6071245059288537,45.0
79,Germany,Europe,1,low diet unaffordable · high urban share,1.652374426912566,0.10493314295875548,6.7905,75.89,460.96353068910935,0.4,,20.6,2.0933599178438165,0.7600982597244434,11.0438014487515,0.32843774146467103,0.3392668059411041,5.3
80,Bosnia and Herzegovina,Europe,1,low diet unaffordable · high urban share,1.0686713646010766,0.35839971906587687,5.3617,108.15,380.10392974265966,36.6,2.8,21.0,1.690114889046499,0.555393010609455,9.929545086855418,0.42207812499999997,0.09502734375,12.7
81,Ghana,Africa,0,high diet unaffordable · low log gdp per head,-1.5327550287245029,0.08668625702317977,2.6321999999999997,14.1,180.21214460081143,32.1,6.4,14.5,0.5540970892728092,0.5792140530799089,8.861633597686627,0.3085548030395591,0.325996668615102,65.8
